marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Provincie,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,7711,De Zwaan,Horeca,,,Ameland,Friesland,Hollum,,Zwaneplein 6,9161 BS,beschermd,5.638002061265,53.441257594444
#0080ff,small,,8152,,Kerk en kerkonderdeel,,,Aa en Hunze,Drenthe,Anloo,,Kerkbrink 3,9467 PH,beschermd,6.697935460608,53.043094586379
#0080ff,small,,8153,,Kerk en kerkonderdeel,,,Aa en Hunze,Drenthe,Anloo,,Kerkbrink 5,9467 PH,beschermd,6.697667135034,53.043097525816
#0080ff,small,,8154,,Boerderij,,,Aa en Hunze,Drenthe,Anloo,,Kerkbrink 4,9467 PH,beschermd,6.69669953489,53.043153056044
#0080ff,small,,8155,,Kerk en kerkonderdeel,,,Aa en Hunze,Drenthe,Annerveenschekanaal,,Greveling 117,9654 PP,beschermd,6.803705010682,53.076894230589
#0080ff,small,,8156,,Woonhuis,,,Aa en Hunze,Drenthe,Annerveenschekanaal,,Ellentshoek 10,9654 PW,beschermd,6.789929505526,53.085180819428
#0080ff,small,,8157,,Boerderij,,,Aa en Hunze,Drenthe,Anloo,,Lunsenhof 20,9467 PM,beschermd,6.700929858777,53.042998833041
#0080ff,small,,8158,,Woonhuis,,,Aa en Hunze,Drenthe,Anloo,,Brinkstraat 5,9467 PD,beschermd,6.698702488755,53.042816567837
#0080ff,small,,8207,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Broerstraat 2,9901 EK,beschermd,6.855973829207,53.322083361546
#0080ff,small,,8208,,Kerk en kerkonderdeel,,,Appingedam,Groningen,Appingedam,,Broerstraat 6,9901 EK,beschermd,6.856011795427,53.322316547905
#0080ff,small,,8209,,Industrie,,,Appingedam,Groningen,Appingedam,,Dijkhuizenweg 28,9903 AC,beschermd,6.850354000691,53.319680604885
#0080ff,small,,8210,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Dijkstraat 30,9901 AS,beschermd,6.857665690124,53.320642799185
#0080ff,small,,8211,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Dijkstraat 32,9901 AT,beschermd,6.857812338312,53.320542152797
#0080ff,small,,8212,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Dijkstraat 34,9901 AT,beschermd,6.857833165002,53.320712642581
#0080ff,small,,8213,,Boerderij,,,Delfzijl,Groningen,Delfzijl,,Farmsumerweg 40,9932 BB,beschermd,6.884714173231,53.319014760078
#0080ff,small,,8214,,Dienstwoning,,,Appingedam,Groningen,Appingedam,,Gouden Pand 1,9901 EG,beschermd,6.856196717817,53.321137049606
#0080ff,small,,8215,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 5,9901 EG,beschermd,6.856290099814,53.321234760344
#0080ff,small,,8216,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 7,9901 EG,beschermd,6.856261626524,53.321280041134
#0080ff,small,,8217,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 4,9901 EH,beschermd,6.856531054656,53.321258774615
#0080ff,small,,8218,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 6a,9901 EH,beschermd,6.856594433097,53.321356851904
#0080ff,small,,8219,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 10,9901 EH,beschermd,6.856418693475,53.321484812003
#0080ff,small,,8220,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 12,9901 EH,beschermd,6.856361746783,53.321575373629
#0080ff,small,,8221,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 16,9901 EH,beschermd,6.856351950896,53.321728264765
#0080ff,small,,8222,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Gouden Pand 18,9901 EH,beschermd,6.856338786048,53.321782344997
#0080ff,small,,8223,,Industrie- en poldermolen,,,Appingedam,Groningen,Appingedam,Bij,de Groeve WZ 26,9903 BA,beschermd,6.844634968764,53.296573719251
#0080ff,small,,8224,,Boerderij,,,Appingedam,Groningen,Appingedam,,Jan Bronsweg 4,9901 BX,beschermd,6.868133877434,53.324351537242
#0080ff,small,,8225,,Handel en kantoor,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 1,9901 BA,beschermd,6.856713226057,53.321319453344
#0080ff,small,,8226,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 3,9901 BA,beschermd,6.856800482516,53.321237507492
#0080ff,small,,8227,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 7,9901 BA,beschermd,6.856954794374,53.32136143238
#0080ff,small,,8228,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 29,9901 BA,beschermd,6.85812343928,53.321302203326
#0080ff,small,,8229,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 31,9901 BA,beschermd,6.858201517048,53.32139111335
#0080ff,small,,8230,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 33,9901 BA,beschermd,6.858336844345,53.3213984436
#0080ff,small,,8231,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 39,9901 BB,beschermd,6.858709754373,53.32133097276
#0080ff,small,,8232,,Dienstwoning,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 47,9901 BB,beschermd,6.859028483801,53.321434908851
#0080ff,small,,8233,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 4,9901 BD,beschermd,6.856646171547,53.321113582398
#0080ff,small,,8234,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 10,9901 BD,beschermd,6.856944990066,53.321073982503
#0080ff,small,,8235,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 12,9901 BD,beschermd,6.857078477706,53.32102741732
#0080ff,small,,8236,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 14,9901 BD,beschermd,6.857198188639,53.321016966707
#0080ff,small,,8237,,Dienstwoning,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 16,9901 BD,beschermd,6.857348210304,53.321015131783
#0080ff,small,,8238,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 18,9901 BD,beschermd,6.857423221132,53.321014214251
#0080ff,small,,8239,,"Bedrijfs-,fabriekswoning",,,Appingedam,Groningen,Appingedam,,Solwerderstraat 22,9901 BD,beschermd,6.857753881828,53.321028142168
#0080ff,small,,8240,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 32,9901 BE,beschermd,6.858721689093,53.321240961061
#0080ff,small,,8241,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 34,9901 BE,beschermd,6.858933254386,53.32128330346
#0080ff,small,,8242,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 36,9901 BE,beschermd,6.859052658738,53.321263868198
#0080ff,small,,8243,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 62,9901 BG,beschermd,6.860510072522,53.321749259543
#0080ff,small,,8244,,Werk-woonhuis,,,Appingedam,Groningen,Appingedam,,Solwerderstraat 66,9901 BG,beschermd,6.860676941954,53.321801133329
#0080ff,small,,8245,,Bestuursgebouw en onderdl,,,Appingedam,Groningen,Appingedam,,Wijkstraat 1,9901 AE,beschermd,6.856135479637,53.320221169398
#0080ff,small,,8246,,Woonhuis,,,Appingedam,Groningen,Appingedam,,Wijkstraat 25,9901 AE,beschermd,6.857646703271,53.320526206217
#0080ff,small,,8247,,Kerk en kerkonderdeel,,,Appingedam,Groningen,Appingedam,,Wijkstraat 32,9901 AJ,beschermd,6.857623714419,53.319852495497
#0080ff,small,,8248,,Bestuursgebouw en onderdl,,,Appingedam,Groningen,Appingedam,,Wijkstraat 34,9901 AJ,beschermd,6.857451661693,53.320088250863
#0080ff,small,,8249,,Overheidsgebouw,,,Appingedam,Groningen,Appingedam,,Wijkstraat 36,9901 AJ,beschermd,6.857588823824,53.320149478835
#0080ff,small,,8250,,Gerechtsgebouw,,,Appingedam,Groningen,Appingedam,,Wijkstraat 38,9901 AJ,beschermd,6.858327570325,53.319807936063
#0080ff,small,,8251,,Aanlegvoorziening,,,Appingedam,Groningen,Appingedam,Bij,Solwerderstraat 14,9901 BD,beschermd,6.857198188639,53.321016966707
#0080ff,small,,8252,,Kerk en kerkonderdeel,,,Appingedam,Groningen,Marsum,,Marsumerweg 12,9901 TP,beschermd,6.874874357902,53.33959936308
#0080ff,small,,8253,,Kerk en kerkonderdeel,,,Appingedam,Groningen,Opwierde,,Opwierderweg 122,9902 RH,beschermd,6.873515550525,53.313276534234
#0080ff,small,,8254,,Kerkelijke dienstwoning,,,Appingedam,Groningen,Solwerd,,Pastorielaan 1,9901 CE,beschermd,6.87001750736,53.323258912788
#0080ff,small,,8255,,Boerderij,,,Appingedam,Groningen,Solwerd,,Pastorielaan 7,9901 CE,beschermd,6.870237278605,53.323975127108
#0080ff,small,,8256,,Kerk en kerkonderdeel,,,Appingedam,Groningen,Solwerd,,Pastorielaan 5,9901 CE,beschermd,6.869185514697,53.323943166668
#0080ff,small,,8258,,Woonhuis,,,Appingedam,Groningen,Tjamsweer,,Alberdaweg 18,9901 HT,beschermd,6.832666848865,53.319894621801
#0080ff,small,,8261,,Gracht,,,Appingedam,Groningen,Tjamsweer,Bij,Stadsweg 39,9903 TA,beschermd,6.81210698716,53.316293910647
#0080ff,small,,8262,,Kerk en kerkonderdeel,,,Appingedam,Groningen,Tjamsweer,,Tjamsweersterweg 21,9901 TB,beschermd,6.833814460242,53.323232783758
#0080ff,small,,8400,,Omwalling,,,Assen,Drenthe,Assen,, ,9400 AA,beschermd,6.605602251958,52.993644430907
#0080ff,small,,8401,,Dienstwoning,,,Assen,Drenthe,Assen,,Beilerstraat 84,9401 PN,beschermd,6.56132538879,52.983339033566
#0080ff,small,,8402,,"Tuin, park en plantsoen",,,Assen,Drenthe,Assen,Tegenover,Beilerstraat 84,9401 PN,beschermd,6.562692248512,52.983774950226
#0080ff,small,,8403,,Kerk en kerkonderdeel,,,Assen,Drenthe,Assen,,Brink 2,9401 HS,beschermd,6.564103579382,52.993565908818
#0080ff,small,,8405,,"Klooster, kloosteronderdl",,,Assen,Drenthe,Assen,,Brink 6,9401 HS,beschermd,6.564537352014,52.993633533584
#0080ff,small,,8406,,Overheidsgebouw,,,Assen,Drenthe,Assen,,Brink 8,9401 HS,beschermd,6.564572966897,52.993848871177
#0080ff,small,,8407,,Overheidsgebouw,,,Assen,Drenthe,Assen,,Brink 9,9401 HS,beschermd,6.564282928666,52.994139311878
#0080ff,small,,8408,,Gerechtsgebouw,,,Assen,Drenthe,Assen,,Brinkstraat 4,9401 HZ,beschermd,6.564034400862,52.994312512018
#0080ff,small,,8409,,Woonhuis,,,Assen,Drenthe,Assen,,Brink 30,9401 HT,beschermd,6.562937498211,52.993406630156
#0080ff,small,,8410,,Gerechtsgebouw,,,Assen,Drenthe,Assen,,Brink 42,9401 HV,beschermd,6.563800739185,52.992831954688
#0080ff,small,,8411,,Kerk en kerkonderdeel,,,Assen,Drenthe,Assen,,Kerkplein 1,9401 GZ,beschermd,6.559979356184,52.99251901314
#0080ff,small,,8412,,"Klooster, kloosteronderdl",,,Assen,Drenthe,Assen,,Kloosterstraat 1,9401 KD,beschermd,6.564180530966,52.993106813396
#0080ff,small,,8413,,Bijgebouwen kastelen enz.,,,Assen,Drenthe,Assen,,Kloosterstraat 2,9401 KD,beschermd,6.563949885894,52.992839473595
#0080ff,small,,8414,,Woonhuis,,,Assen,Drenthe,Assen,,Markt 7,9401 GS,beschermd,6.559839405849,52.993958307629
#0080ff,small,,8415,,Onderwijs en wetenschap,,,Assen,Drenthe,Assen,,Dr. Nassaulaan 5,9401 HJ,beschermd,6.558054207361,52.991270716485
#0080ff,small,,8417,,"Tuin, park en plantsoen",,,Assen,Drenthe,Assen,,Brink 38,9401 HV,beschermd,6.562975457213,52.992606412495
#0080ff,small,,8467,,Erfscheiding,,,Littenseradiel,Friesland,Baard,Bij,Dekemawei 6,8834 XB,beschermd,5.668519104347,53.142337102316
#0080ff,small,,8468,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Baard,,Dekemawei 6,8834 XB,beschermd,5.668519104347,53.142337102316
#0080ff,small,,8469,,Boerderij,,,Littenseradiel,Friesland,Baard,,F‘ldenserwei 25,8834 XH,beschermd,5.686523693984,53.137521998989
#0080ff,small,,8470,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Bears,,Tsjerkepaad 3,9025 BM,beschermd,5.733006387347,53.155718924359
#0080ff,small,,8471,,Erfscheiding,,,Littenseradiel,Friesland,Bears,Bij,Tsjerkepaad 3,9025 BM,beschermd,5.733006387347,53.155718924359
#0080ff,small,,8472,,Bijgebouwen kastelen enz.,,,Littenseradiel,Friesland,Bears,,Stinzepaad 9,9025 BN,beschermd,5.73232712769,53.15677222019
#0080ff,small,,8473,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Boazum,,Tsjerkebuorren 1,8635 MC,beschermd,5.696181147079,53.089953090476
#0080ff,small,,8474,Wijlgen,Woonhuis,,,Littenseradiel,Friesland,Boazum,,Waltawei 4,8635 ML,beschermd,5.697757328638,53.089113316511
#0080ff,small,,8475,,Boerderij,,,Littenseradiel,Friesland,Boazum,,Singel 2,8635 MK,beschermd,5.698375924474,53.090037264552
#0080ff,small,,8476,,Nijverheid,,,Littenseradiel,Friesland,Boazum,,Dokter Miedemastrjitte 6,8635 MA,beschermd,5.695784631956,53.088767965757
#0080ff,small,,8477,,Woonhuis,,,Littenseradiel,Friesland,Boazum,,Dokter Miedemastrjitte 4,8635 MA,beschermd,5.695755675354,53.08889384396
#0080ff,small,,8478,,Woonhuis,,,Littenseradiel,Friesland,Boazum,,Dokter Miedemastrjitte 2,8635 MA,beschermd,5.695696419788,53.088956898472
#0080ff,small,,8480,,Nijverheid,,,Littenseradiel,Friesland,Boazum,,De Havens 3,8635 ME,beschermd,5.695366968529,53.088804985672
#0080ff,small,,8481,,Boerderij,,,Littenseradiel,Friesland,Boazum,,Suderdyk 7,8635 MR,beschermd,5.682638690337,53.078368415153
#0080ff,small,,8482,,Boerderij,,,Littenseradiel,Friesland,Boazum,,Yndyk 2,8635 VD,beschermd,5.708861699322,53.095068643077
#0080ff,small,,8483,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Britswert,,Terp 2,8636 VB,beschermd,5.677044637698,53.112151269525
#0080ff,small,,8484,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,H∑ns,,H∑ns 1,8832 KB,beschermd,5.666660412318,53.159998512636
#0080ff,small,,8485,,Erfscheiding,,,Littenseradiel,Friesland,H∑ns,Bij,H∑ns 1,8832 KB,beschermd,5.666660412318,53.159998512636
#0080ff,small,,8486,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Hilaard,,Skilpaed 1,9027 BJ,beschermd,5.712048590158,53.165778732339
#0080ff,small,,8487,,Boerderij,,,Littenseradiel,Friesland,Hilaard,,Van Aylvaleane 25,9027 BM,beschermd,5.716056662074,53.165884616661
#0080ff,small,,8488,,Boerderij,,,Littenseradiel,Friesland,Hilaard,,Van Aylvaleane 2,9027 BL,beschermd,5.711723478322,53.164296963038
#0080ff,small,,8489,,Woonhuis,,,Littenseradiel,Friesland,Hilaard,,Hoptille 10,9027 BA,beschermd,5.681746714356,53.168975085824
#0080ff,small,,8490,,Woonhuis,,,Littenseradiel,Friesland,Hilaard,,Skilpaed 5,9027 BJ,beschermd,5.712704796935,53.16555230804
#0080ff,small,,8491,,Woonhuis,,,Littenseradiel,Friesland,Hilaard,,Skilpaed 7,9027 BJ,beschermd,5.712779489877,53.165543119402
#0080ff,small,,8492,,Brug,,,Littenseradiel,Friesland,Jellum,Bij,Hegedyk 15,9026 BA,beschermd,5.743573436208,53.162750794884
#0080ff,small,,8493,,Boerderij,,,Littenseradiel,Friesland,Jellum,,Smidshoeke 4,9026 BG,beschermd,5.738506609268,53.168489687636
#0080ff,small,,8494,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Jorwert,,Sluytermanwei 4,9023 AB,beschermd,5.711121601317,53.145805842816
#0080ff,small,,8495,,Boerderij,,,Littenseradiel,Friesland,Hilaard,,It Westerhπs 1,9027 BN,beschermd,5.719556594394,53.160177986169
#0080ff,small,,8496,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Leons,,Leons 1,8833 KA,beschermd,5.679704416222,53.15221266205
#0080ff,small,,8497,,Woonhuis,,,Littenseradiel,Friesland,Leons,,Leons 2,8833 KA,beschermd,5.679598387815,53.152006247834
#0080ff,small,,8498,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Mantgum,,Seerp van Galemawei 3,9022 AA,beschermd,5.720448812041,53.128473532173
#0080ff,small,,8499,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Mantgum,Bij,Seerp van Galemawei 3,9022 AA,beschermd,5.720448812041,53.128473532173
#0080ff,small,,8501,,Erfscheiding,,,Littenseradiel,Friesland,Mantgum,Bij,Seerp van Galemawei 3,9022 AA,beschermd,5.720448812041,53.128473532173
#0080ff,small,,8502,,Boerderij,,,Littenseradiel,Friesland,Mantgum,,Fearhπshoeke 9,9022 BR,beschermd,5.719304889866,53.129312394737
#0080ff,small,,8503,,Boerderij,,,Littenseradiel,Friesland,Mantgum,,Hegedyk 5,9022 BW,beschermd,5.72980875886,53.123783455331
#0080ff,small,,8504,,Woonhuis,,,Littenseradiel,Friesland,Mantgum,,Fearhπshoeke 5,9022 BR,beschermd,5.719318589791,53.129150611207
#0080ff,small,,8505,,Woonhuis,,,Littenseradiel,Friesland,Mantgum,,Fearhπshoeke 5,9022 BR,beschermd,5.719318589791,53.129150611207
#0080ff,small,,8506,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Easterlittens,,Huylckensteinstrjitte 4,8835 XM,beschermd,5.649814344099,53.135864855158
#0080ff,small,,8508,Groot Walcama,Boerderij,,,Littenseradiel,Friesland,Easterwierrum,,Tsjerkebuorren 1,9021 CH,beschermd,5.736069135599,53.114671654
#0080ff,small,,8510,,Boerderij,,,Littenseradiel,Friesland,Easterwierrum,,Tsjerkebuorren 5,9021 CH,beschermd,5.732324016822,53.116991883902
#0080ff,small,,8511,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Easterwierrum,,Tsjerkebuorren 7,9021 CH,beschermd,5.731061892898,53.116043008622
#0080ff,small,,8512,,Erfscheiding,,,Littenseradiel,Friesland,Easterwierrum,Bij,Tsjerkebuorren 7,9021 CH,beschermd,5.731061892898,53.116043008622
#0080ff,small,,8513,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Mantgum,,Skillaerd 2,9022 BK,beschermd,5.707193273415,53.123872970987
#0080ff,small,,8514,,Woonhuis,,,Littenseradiel,Friesland,Mantgum,,Skillaerd 5,9022 BK,beschermd,5.708367428124,53.123070085214
#0080ff,small,,8515,,Erfscheiding,,,Littenseradiel,Friesland,Weidum,Bij,Greate Buorren 2,9024 EJ,beschermd,5.73818929487,53.145954252503
#0080ff,small,,8516,,Woonhuis,,,Littenseradiel,Friesland,Weidum,,Greate Buorren 13,9024 EJ,beschermd,5.739942506465,53.146515210741
#0080ff,small,,8517,,Woonhuis,,,Littenseradiel,Friesland,Weidum,,Lytse Buorren 2,9024 EK,beschermd,5.740505524458,53.145911501691
#0080ff,small,,8518,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Weidum,,Lytse Buorren 3,8842 LH,beschermd,5.607241614507,53.16769732814
#0080ff,small,,8519,,Grensafbakening,,,Littenseradiel,Friesland,Weidum,,Lytse Buorren 3,8842 LH,beschermd,5.607241614507,53.16769732814
#0080ff,small,,8520,,Woonhuis,,,Littenseradiel,Friesland,Weidum,,Lytse Buorren 12,9024 EK,beschermd,5.741342681237,53.145935987709
#0080ff,small,,8521,,Kerk en kerkonderdeel,,,Littenseradiel,Friesland,Wiuwert,,Terp 1,8637 VH,beschermd,5.689410224737,53.110044954836
#0080ff,small,,8522,,Erfscheiding,,,Littenseradiel,Friesland,Wiuwert,Bij,Terp 1,8637 VH,beschermd,5.689410224737,53.110044954836
#0080ff,small,,8523,,Boerderij,,,Littenseradiel,Friesland,Wiuwert,,Terp 8,8637 VH,beschermd,5.690645323845,53.109421803499
#0080ff,small,,8525,,Industrie- en poldermolen,,,Littenseradiel,Friesland,Winsum,Bij,Stelpdyk 5,8831 KM,beschermd,5.609988200336,53.152245768895
#0080ff,small,,8526,,Boerderij,,,Littenseradiel,Friesland,Winsum,,Boskdyk 4,8831 XD,beschermd,5.631692291925,53.154881198683
#0080ff,small,,8527,,Erfscheiding,,,Littenseradiel,Friesland,Winsum,Bij,Tsjerkebuorren 1,8831 XH,beschermd,5.632697070706,53.152812418694
#0080ff,small,,8528,,Industrie- en poldermolen,,,Littenseradiel,Friesland,H∑ns,Bij,Stelpdyk 4,8831 KM,beschermd,5.618389813837,53.152427536866
#0080ff,small,,8529,,Industrie- en poldermolen,,,Littenseradiel,Friesland,H∑ns,Bij, ,8635 ZA,beschermd,5.638804059181,53.146509705829
#0080ff,small,,8530,,Industrie- en poldermolen,,,Littenseradiel,Friesland,H∑ns,Bij, ,8635 ZA,beschermd,5.65700489699,53.15559964833
#0080ff,small,,8531,,Industrie- en poldermolen,,,Littenseradiel,Friesland,H∑ns,Bij, ,8635 ZA,beschermd,5.656618850713,53.129595605054
#0080ff,small,,8576,,Boerderij,,,Winsum,Groningen,Baflo,,Abbeweersterweg 3,9954 TX,beschermd,6.541499250323,53.349363527309
#0080ff,small,,8577,,Woonhuis,,,Winsum,Groningen,Baflo,,Heerestraat 3,9953 PH,beschermd,6.516003998894,53.363848201322
#0080ff,small,,8578,,Kerk en kerkonderdeel,,,Winsum,Groningen,Baflo,, ,9953 ZA,beschermd,6.513527727792,53.362793109655
#0080ff,small,,8579,Arion,Boerderij,,,Winsum,Groningen,Den Andel,,M D Teenstraweg 2,9956 TC,beschermd,6.510911828599,53.412185534995
#0080ff,small,,8580,,Woonhuis,,,Winsum,Groningen,Den Andel,,Oude Dijk 9,9956 PA,beschermd,6.50919974937,53.393843630725
#0080ff,small,,8581,De Jonge Hendrik,Industrie- en poldermolen,,,Winsum,Groningen,Den Andel,,Oude Dijk 11,9956 PA,beschermd,6.509113324302,53.393988208819
#0080ff,small,,8582,,Kerk en kerkonderdeel,,,Winsum,Groningen,Den Andel,,De Streekweg 91,9956 PR,beschermd,6.510147741911,53.385244375551
#0080ff,small,,8583,Asinga,Boerderij,,,Winsum,Groningen,Rasquert,,Azingaweg 2,9955 VK,beschermd,6.515581623973,53.368938165878
#0080ff,small,,8584,,Woonhuis,,,Winsum,Groningen,Rasquert,,Meijmaweg 21,9955 VC,beschermd,6.516709506578,53.368406400679
#0080ff,small,,8585,,Woonhuis,,,Winsum,Groningen,Rasquert,,Meijmaweg 2,9955 VD,beschermd,6.516208391419,53.365913034016
#0080ff,small,,8586,,Woonhuis,,,Winsum,Groningen,Rasquert,,Meijmaweg 6,9955 VD,beschermd,6.517463745292,53.367950022929
#0080ff,small,,8587,Almaheerdt,Boerderij,,,Winsum,Groningen,Rasquert,,Warffumerweg 6,9955 VP,beschermd,6.515687466083,53.375838305502
#0080ff,small,,8588,,Kerk en kerkonderdeel,,,Winsum,Groningen,Saaxumhuizen,,Nienhuisweg 1,9957 NG,beschermd,6.48488026778,53.381622635829
#0080ff,small,,8589,,Kerk en kerkonderdeel,,,Winsum,Groningen,Tinallinge,,Kerkpad 6,9954 TT,beschermd,6.534393170841,53.356584333625
#0080ff,small,,8590,,Woonhuis,,,Winsum,Groningen,Tinallinge,,Tjarda van Starkenborghweg 12,9954 TS,beschermd,6.534581505943,53.356888058471
#0080ff,small,,8591,,Boerderij,,,Winsum,Groningen,Tinallinge,,De Vennenweg 1,9954 TR,beschermd,6.537128505786,53.356648070349
#0080ff,small,,8631,,Boerderij,,,Franekeradeel,Friesland,Firdgum,,Camstrawei 1,8852 RH,beschermd,5.560383724075,53.247386519125
#0080ff,small,,8632,,Kerk en kerkonderdeel,,,Franekeradeel,Friesland,Firdgum,,Camstrawei 7,8852 RH,beschermd,5.559399416479,53.248493148491
#0080ff,small,,8633,Groot Felta,Boerderij,,,Het Bildt,Friesland,Minnertsga,,Hearewei 25,9047 VA,beschermd,5.569975706961,53.251954875479
#0080ff,small,,8634,,Kerk en kerkonderdeel,,,Het Bildt,Friesland,Minnertsga,,Meinardswei 3,9047 KD,beschermd,5.594617893475,53.251204955775
#0080ff,small,,8635,,Erfscheiding,,,Het Bildt,Friesland,Minnertsga,,Hoarnestreek 9,9047 VD,beschermd,5.570564063905,53.259960009444
#0080ff,small,,8636,,Woonhuis,,,Het Bildt,Friesland,Minnertsga,,Meinardswei 36,9047 KC,beschermd,5.593644631,53.251323445274
#0080ff,small,,8637,,Kerk en kerkonderdeel,,,Franekeradeel,Friesland,Oosterbierum,,Haerdawei 1,8854 AA,beschermd,5.511283402361,53.233924215194
#0080ff,small,,8638,,Boerderij,,,Franekeradeel,Friesland,Oosterbierum,,Hoarnestreek 19,8854 RP,beschermd,5.506043405397,53.239940816977
#0080ff,small,,8639,,Boerderij,,,Franekeradeel,Friesland,Pietersbierum,,Hearewei 6,8856 BT,beschermd,5.470689603291,53.213831788437
#0080ff,small,,8640,,Boerderij,,,Franekeradeel,Friesland,Pietersbierum,,Hearewei 16,8856 BT,beschermd,5.460739309984,53.207449576164
#0080ff,small,,8642,,Boerderij,,,Franekeradeel,Friesland,Pietersbierum,,Hoarnestreek 9,8856 RV,beschermd,5.459165448777,53.215016375082
