marker-color,marker-size,marker-symbol,NummerRijksmonument,NaamRijksmonument,SubCategorieMS,BouwjaarBegin,BouwjaarEind,Gemeente,Plaats,Situering,Adres,Postcode,Status,long,lat
#0080ff,small,,522074,,Boerderij,1864,1864,Oldambt,Nieuw-Scheemda,,,9943 TG,beschermd,6.954220596832,53.222121651319
#0080ff,small,,522075,,Boerderij,1860,1860,Oldambt,Nieuw-Scheemda,Bij,,9943 TG,beschermd,6.954220596832,53.222121651319
#0080ff,small,,522077,,Boerderij,1890,1890,Oldambt,Oostwold,,,9682 PA,beschermd,7.035846608239,53.20052800687
#0080ff,small,,522078,,Boerderij,1907,1907,Oldambt,Oostwold,Bij,,9682 PA,beschermd,7.035846608239,53.20052800687
#0080ff,small,,522079,,"Tuin, park en plantsoen",1890,1900,Oldambt,Oostwold,Bij,,9682 PA,beschermd,7.035846608239,53.20052800687
#0080ff,small,,522081,,Boerderij,1910,1910,Oldambt,Westerlee,,,9678 PH,beschermd,6.976387676138,53.140783587275
#0080ff,small,,522082,,Boerderij,1910,1910,Oldambt,Westerlee,Bij,,9678 PH,beschermd,6.976387676138,53.140783587275
#0080ff,small,,522083,,Bijgebouwen kastelen enz.,1910,1910,Oldambt,Westerlee,Bij,,9678 PH,beschermd,6.976387676138,53.140783587275
#0080ff,small,,522085,,Boerderij,1912,1912,Oldambt,Scheemda,,,9679 EG,beschermd,6.976187034682,53.168727672625
#0080ff,small,,522086,,Boerderij,1912,1912,Oldambt,Scheemda,Bij,,9679 EG,beschermd,6.976187034682,53.168727672625
#0080ff,small,,522088,,Boerderij,1836,1865,Oldambt,Scheemda,,,9679 KM,beschermd,6.973396439259,53.179099920137
#0080ff,small,,522089,,Bijgebouwen kastelen enz.,1875,1875,Oldambt,Scheemda,,,9679 KJ,beschermd,6.973934523727,53.178679389599
#0080ff,small,,522091,,Boerderij,1873,1959,Oldambt,Oostwold,,,9682 PA,beschermd,7.039300030338,53.203949572505
#0080ff,small,,522092,,"Tuin, park en plantsoen",1882,1882,Oldambt,Oostwold,Bij,,9682 PA,beschermd,7.039300030338,53.203949572505
#0080ff,small,,522094,,Woonhuis,1932,1932,Oldambt,Oostwold,,,9682 VN,beschermd,7.061810015918,53.183397960227
#0080ff,small,,522095,,Boerderij,1932,1932,Oldambt,Oostwold,Bij,,9682 VN,beschermd,7.061810015918,53.183397960227
#0080ff,small,,522097,,Boerderij,1750,1930,Oldambt,Nieuwolda,,,9944 EA,beschermd,6.961208337938,53.23019940682
#0080ff,small,,522098,,Boerderij,1940,1945,Oldambt,Nieuwolda,Bij,,9944 EA,beschermd,6.961208337938,53.23019940682
#0080ff,small,,522099,,Gedenkteken,1872,1996,Oldambt,Heiligerlee,Bij,,9677 PA,beschermd,7.003396182136,53.156419815984
#0080ff,small,,522100,,Erfscheiding,1897,1897,Oldambt,Nieuw-Scheemda,Bij,,9943 PA,beschermd,6.942556754266,53.210086996746
#0080ff,small,,522101,,Boerderij,1870,1880,Oldambt,Midwolda,,,9681 BR,beschermd,6.98262048887,53.182994823602
#0080ff,small,,522102,,Boerderij,1894,1934,Oldambt,Oostwold,,,9682 XL,beschermd,7.05461145581,53.203917456967
#0080ff,small,,522103,,Boerderij,1890,1890,Oldambt,Oostwold,,,9682 PA,beschermd,7.032752653418,53.201819720862
#0080ff,small,,522104,,Overheidsgebouw,1905,1905,Oldambt,Scheemda,,,9679 ED,beschermd,6.971283163788,53.175721710248
#0080ff,small,,522105,,Transport,1868,1991,Oldambt,Scheemda,,,9679 EC,beschermd,6.977999881612,53.165558096974
#0080ff,small,,522106,,Kerk en kerkonderdeel,1930,1930,Oldambt,Oostwold,,,9682 XN,beschermd,7.045154240512,53.204381074046
#0080ff,small,,522107,,Woonhuis,1914,1914,Oldambt,Scheemda,,,9679 KJ,beschermd,6.973511253613,53.178559169409
#0080ff,small,,522108,,Woonhuis,1930,1930,Oldambt,Nieuwolda,,,9944 AD,beschermd,6.982996808522,53.247544225095
#0080ff,small,,522109,Rotsburgh,Woonhuis,1927,1930,Oldambt,Scheemda,,,9679 EE,beschermd,6.974193468173,53.171054808912
#0080ff,small,,522110,,Woonhuis,1904,1977,Oldambt,Midwolda,,,9681 AC,beschermd,7.004623116729,53.19406890649
#0080ff,small,,522111,,Woonhuis,1908,1908,Oldambt,Nieuwolda,,,9944 BX,beschermd,7.012545290631,53.248774436603
#0080ff,small,,522112,,Erfscheiding,1907,1907,Oldambt,Oostwold,Bij,,9682 PD,beschermd,7.041641265076,53.203719584225
#0080ff,small,,522113,De Kamp 4100,Nutsbedrijf,1922,1926,Oldambt,Nieuwolda,Bij,,9944 BV,beschermd,6.996641346742,53.249815523952
#0080ff,small,,522114,,Boerderij,1894,1894,Oldambt,Scheemda,,,9679 KL,beschermd,6.980770944258,53.180709706434
#0080ff,small,,522115,,Boerderij,1904,1930,Oldambt,Nieuw-Scheemda,,,9943 TA,beschermd,6.941753683459,53.207320407551
#0080ff,small,,522116,,Gemaal,1919,1919,Oldambt,Oostwold,Bij,,9682 PB,beschermd,7.038688268406,53.199689048175
#0080ff,small,,522117,,Gemaal,1921,1965,Oldambt,Oostwold,Bij,,9682 PB,beschermd,7.037569768963,53.199794316012
#0080ff,small,,522118,Hamrik 4107,Nutsbedrijf,1922,1926,Oldambt,Nieuwolda,Bij,,9944 BW,beschermd,7.0196032132,53.251563519717
#0080ff,small,,522159,,Boerderij,1865,1865,Oldambt,Midwolda,,,9681 AG,beschermd,7.030680448956,53.200068656391
#0080ff,small,,522160,,Boerderij,1900,1900,Oldambt,Midwolda,Bij,,9681 AG,beschermd,7.030680448956,53.200068656391
#0080ff,small,,522234,,Boerderij,,,Zuidhorn,Grijpskerk,Bij,,9843 TJ,beschermd,6.318276459052,53.272628444063
#0080ff,small,,522235,,Boerderij,,,Zuidhorn,Grijpskerk,Bij,,9843 TJ,beschermd,6.318276459052,53.272628444063
#0080ff,small,,522236,,Boerderij,,,Zuidhorn,Grijpskerk,Bij,,9843 TJ,beschermd,6.318276459052,53.272628444063
#0080ff,small,,522252,,Woonhuis,1906,1906,Meppel,Meppel,,,7941 HC,beschermd,6.195187871789,52.692348692749
#0080ff,small,,522539,,Boerderij,1876,1876,Oldambt,Beerta,,,9686 VA,beschermd,7.119428176032,53.18680355769
#0080ff,small,,522540,,Boerderij,1912,1912,Oldambt,Beerta,Bij,,9686 VA,beschermd,7.119428176032,53.18680355769
#0080ff,small,,522541,,Boerderij,1918,1951,Oldambt,Beerta,Bij,,9686 VA,beschermd,7.119428176032,53.18680355769
#0080ff,small,,522543,,Boerderij,1909,1965,Oldambt,Nieuw-Beerta,,,9687 PK,beschermd,7.167935437732,53.18893311038
#0080ff,small,,522544,,"Tuin, park en plantsoen",1909,1909,Oldambt,Nieuw-Beerta,Bij,,9687 PK,beschermd,7.167935437732,53.18893311038
#0080ff,small,,522546,,Opslag,1877,1877,Oldambt,Nieuweschans,,,9693 PA,beschermd,7.201826183185,53.185674838294
#0080ff,small,,522547,,Bedieningsgebouw,1930,1930,Oldambt,Nieuweschans,Bij,,9693 PA,beschermd,7.201826183185,53.185674838294
#0080ff,small,,522549,Hamdijk,Boerderij,1922,1922,Oldambt,Nieuweschans,,,9693 TC,beschermd,7.153381416011,53.158644496018
#0080ff,small,,522550,,Boerderij,1949,1949,Oldambt,Nieuweschans,Bij,,9693 TC,beschermd,7.153381416011,53.158644496018
#0080ff,small,,522551,,Boerderij,1900,1900,Oldambt,Nieuweschans,Bij,,9693 TC,beschermd,7.153381416011,53.158644496018
#0080ff,small,,522553,,Boerderij,1850,1972,Oldambt,Nieuw-Beerta,,,9687 PK,beschermd,7.176000365509,53.192902429043
#0080ff,small,,522554,,Boerderij,1932,1932,Oldambt,Nieuw-Beerta,,,9687 PK,beschermd,7.176000365509,53.192902429043
#0080ff,small,,522556,,Nijverheid,1880,1880,Oldambt,Beerta,,,9686 VG,beschermd,7.083066266288,53.163066231648
#0080ff,small,,522557,,Opslag,1927,1927,Oldambt,Beerta,Bij,,9686 VG,beschermd,7.083066266288,53.163066231648
#0080ff,small,,522558,Grote Slapersluis,Waterkering en -doorlaat,1924,1924,Oldambt,Finsterwolde,Bij,,9684 TS,beschermd,7.132075358117,53.233633447483
#0080ff,small,,522559,,Woonhuis,1915,1915,Oldambt,Nieuw-Beerta,,,9687 PE,beschermd,7.176342110096,53.194290405248
#0080ff,small,,522560,Ebelsheerd,Boerderij,1874,1966,Oldambt,Nieuw-Beerta,,,9687 PJ,beschermd,7.158520824405,53.189602807494
#0080ff,small,,522561,,Boerderij,1810,1934,Oldambt,Nieuw-Beerta,,,9687 PK,beschermd,7.175228175656,53.191961261325
#0080ff,small,,522562,Remkes Heerd,Boerderij,1887,1966,Oldambt,Nieuweschans,,,9693 TC,beschermd,7.166303611149,53.161985529927
#0080ff,small,,522563,,Werk-woonhuis,1929,1992,Oldambt,Finsterwolde,,,9684 CA,beschermd,7.096226448697,53.197166413234
#0080ff,small,,522564,Sonnevanck,Woonhuis,1914,1914,Oldambt,Finsterwolde,,,9684 EL,beschermd,7.101963111428,53.194639957597
#0080ff,small,,522565,,Woonhuis,1886,1916,Oldambt,Beerta,,,9686 PB,beschermd,7.093077536394,53.171588100504
#0080ff,small,,522566,,Woonhuis,1914,1914,Oldambt,Nieuw-Beerta,,,9687 PE,beschermd,7.175907240097,53.195716927937
#0080ff,small,,522567,,Woonhuis,1932,1956,Oldambt,Nieuw-Beerta,,,9687 PG,beschermd,7.17703372583,53.194729464246
#0080ff,small,,522568,,Opslag,1946,1964,Oldambt,Nieuweschans,,,9693 AB,beschermd,7.202967270602,53.185055391782
#0080ff,small,,522569,,Woonhuis,1905,1905,Oldambt,Nieuweschans,,,9693 BX,beschermd,7.215431704133,53.183302140973
#0080ff,small,,522570,Koninklijke Marechaussee,Militair verblijfsgebouw,1918,1969,Oldambt,Nieuweschans,,,9693 EJ,beschermd,7.205890355554,53.180912715108
#0080ff,small,,522571,Hardenberg,Boerderij,1846,1912,Oldambt,Nieuw-Beerta,,,9687 PG,beschermd,7.176875722648,53.197059602565
#0080ff,small,,524296,,Begraafplaats en -onderdl,,,Aa en Hunze,Gasselte,Bij,,9462 PJ,beschermd,6.788598378867,52.972262322253
#0080ff,small,,524390,,Boerderij,1864,1864,Oldambt,Nieuweschans,,,9693 TB,beschermd,7.192644131141,53.164278996161
#0080ff,small,,524432,,Boerderij,1834,1834,Delfzijl,Borgsweer,,,9949 TA,beschermd,7.006738410568,53.290103233888
#0080ff,small,,526385,Molen De Weert,Industrie- en poldermolen,1807,1807,Meppel,Meppel,,,7941 XH,beschermd,6.186230589123,52.693514636081
#0080ff,small,,524964,boerderijcomplex,Boerderij,1842,1842,De Wolden,Ansen,,,7964 KJ,beschermd,6.333864483182,52.784461774961
#0080ff,small,,525184,,Boerderij,,,Westerveld,Dwingeloo,Bij,,7991 RV,beschermd,6.347595825097,52.821873479141
#0080ff,small,,525490,,Woonhuis,1860,1890,Appingedam,Appingedam,,,9901 EE,beschermd,6.858458167816,53.322753928413
#0080ff,small,,526039,N.H.Kerk,Vanwege onderdelen kerk,1502,1502,De Wolden,Zuidwolde,,,7921 AP,beschermd,6.429688683837,52.673295451878
#0080ff,small,,526116,,Boerderij,1550,1600,Zuidhorn,Grijpskerk,,,9843 TN,beschermd,6.293679729082,53.259176019105
#0080ff,small,,526151,,Woonhuis,1875,1895,De Marne,Leens,,,9965 TB,beschermd,6.383506940383,53.361235663178
#0080ff,small,,526219,,Sport en recreatie,1925,1925,Eemsmond,Warffum,,,9989 EL,beschermd,6.561601025096,53.394260221957
#0080ff,small,,526224,hekwerk,Kerk en kerkonderdeel,1889,1890,Winsum,Garnwerd,Bij,,9893 PC,beschermd,6.490512337847,53.304705679787
#0080ff,small,,526225,,Boerderij,1850,1900,Tynaarlo,Midlaren,,,9475 PL,beschermd,6.671946797107,53.107732083688
#0080ff,small,,526226,,Boerderij,1850,1900,Tynaarlo,Midlaren,,,9475 PL,beschermd,6.67174151202,53.10786010176
#0080ff,small,,526227,,Brug,1900,1925,Veendam,Borgercompagnie,Tegenover,,9631 TH,beschermd,6.831136500174,53.101164403382
#0080ff,small,,526229,,Industrie- en poldermolen,1913,1913,Tynaarlo,Oudemolen,Bij,,9484 TE,beschermd,6.645069225645,53.053781445291
#0080ff,small,,526230,molen Kikkoman,Industrie- en poldermolen,1925,1925,Hoogezand-Sappemeer,Kropswolde,Bij,,9606 PJ,beschermd,6.722561848325,53.132090161156
#0080ff,small,,526275,,Woonhuis,1897,1897,Emmen,Erica,,,7887 BP,beschermd,6.925712186871,52.710175391368
#0080ff,small,,526339,,Boerderij,1750,1800,Aa en Hunze,Anderen,Bij,,9465 TS,beschermd,6.686660799899,53.001157838036
#0080ff,small,,526645,Huis Mensinge of Huis te Roden,"Kasteel, buitenplaats",,,Noordenveld,Roden,,,9301 KA,beschermd,6.434922114398,53.134474325908
#0080ff,small,,526647,Mensinge,"Tuin, park en plantsoen",,,Noordenveld,Roden,Bij,,9301 KA,beschermd,6.434429068249,53.133858570792
#0080ff,small,,526651,,"Tuin, park en plantsoen",,,Noordenveld,Roden,Bij,,9301 KA,beschermd,6.434837472691,53.134681754412
#0080ff,small,,526653,,Bijgebouwen kastelen enz.,,,Noordenveld,Roden,,,9301 KA,beschermd,6.435761772025,53.134592791333
#0080ff,small,,526654,,"Tuin, park en plantsoen",,,Noordenveld,Roden,Bij,,9301 KA,beschermd,6.435831469625,53.134385492929
#0080ff,small,,526655,,"Tuin, park en plantsoen",,,Noordenveld,Roden,Bij,,9301 KA,beschermd,6.435499918577,53.133651504723
#0080ff,small,,526786,,Begraafplaats en -onderdl,1831,1831,Noordenveld,Veenhuizen,Tegenover,,9341 AL,beschermd,6.406511910333,53.042148964379
#0080ff,small,,526893,,Boerderij,1842,1842,De Wolden,Ansen,Bij,,7964 KJ,beschermd,6.333864483182,52.784461774961
#0080ff,small,,526894,,Boerderij,1933,1933,De Wolden,Ansen,Bij,,7964 KJ,beschermd,6.333864483182,52.784461774961
#0080ff,small,,527109,Hoeve Koning Willem III,Boerderij,1865,1865,Westerveld,Frederiksoord,,,8382 GD,beschermd,6.17498603816,52.852409651345
#0080ff,small,,527119,Haanssluis,Waterkering en -doorlaat,1866,1867,Slochteren,Hellum,Bij,,9627 TG,beschermd,6.814554490972,53.267845237348
#0080ff,small,,527124,,Waterkering en -doorlaat,1876,1876,Eemsmond,Uithuizermeeden,Bij,,9979 XG,beschermd,6.784789816926,53.447499229891
#0080ff,small,,527125,,Dienstwoning,1876,1876,Eemsmond,Uithuizermeeden,,,9979 XG,beschermd,6.785194158132,53.446973347819
#0080ff,small,,527329,,Woonhuis,1888,1888,Pekela,Nieuwe Pekela,,,9663 PL,beschermd,6.972466190749,53.08179739725
#0080ff,small,,527403,,Boerderij,1902,1902,Westerveld,Vledder,Bij,,8381 BL,beschermd,6.209548705617,52.858817685092
#0080ff,small,,527609,Hunsingo of Molen Haitsma,Industrie- en poldermolen,1855,1855,Bedum,Onderdendam,,,9959 PK,beschermd,6.590762600534,53.33506899567
#0080ff,small,,527691,Molencomplex De Eendragt,Industrie- en poldermolen,1802,1802,Appingedam,Appingedam,,,9903 TC,beschermd,6.834673784513,53.319771616875
#0080ff,small,,527693,Molencomplex De Eendragt,Industrie- en poldermolen,,,Appingedam,Appingedam,,,9903 TC,beschermd,6.834429531292,53.319648746957
#0080ff,small,,527694,Molencomplex De Eendragt,Industrie- en poldermolen,,,Appingedam,Appingedam,Bij,,9903 TC,beschermd,6.834780909768,53.31983323233
#0080ff,small,,527695,Molencomplex De Eendragt,Industrie- en poldermolen,,,Appingedam,Appingedam,Bij,,9903 TC,beschermd,6.834646496314,53.319852824186
#0080ff,small,,527745,,Winkel,1916,1916,Borger-Odoorn,Valthermond,,,7876 AA,beschermd,6.917049662308,52.858555041593
#0080ff,small,,528039,Jachtlust,Dienstwoning,1884,1884,De Marne,Pieterburen,,,9968 AB,beschermd,6.448100981309,53.400939334676
#0080ff,small,,528076,Zuidpool,"Tuin, park en plantsoen",1879,1879,Eemsmond,Usquert,Bij,,9988 RB,beschermd,6.637176822925,53.408343730982
#0080ff,small,,528127,,Boerderij,1850,1850,Winsum,Rasquert,,,9955 VN,beschermd,6.509764008486,53.374572804801
#0080ff,small,,528424,,"Tuin, park en plantsoen",,,Tynaarlo,Paterswolde,Bij,,9765 CH,beschermd,6.571678059117,53.152476762457
#0080ff,small,,528716,De Groninger Punt,Horeca,1736,1736,Haren,Glimmen,,,9756 AK,beschermd,6.621028404457,53.13000642746
#0080ff,small,,528899,Coendersborch,"Kasteel, buitenplaats",1813,1813,Marum,Nuis,,,9364 PP,beschermd,6.300891620795,53.14814311564
#0080ff,small,,528900,Coendersborch,"Tuin, park en plantsoen",,,Marum,Nuis,Bij,,9364 PP,beschermd,6.302403135271,53.140448325015
#0080ff,small,,528901,,"Tuin, park en plantsoen",,,Marum,Nuis,Bij,,9364 PP,beschermd,6.300891620795,53.14814311564
#0080ff,small,,528902,,"Tuin, park en plantsoen",1913,1913,Marum,Nuis,Bij,,9364 PP,beschermd,6.300891620795,53.14814311564
#0080ff,small,,528914,,Begraafplaats en -onderdl,,,Winsum,Garnwerd,Bij,,9893 PC,beschermd,6.490512337847,53.304705679787
#0080ff,small,,529104,,Boerderij,,,Appingedam,Appingedam,Bij,,9903 TC,beschermd,6.83504913269,53.319776082399
#0080ff,small,,529111,,Woonhuis,1888,1888,Pekela,Nieuwe Pekela,Bij,,9663 PL,beschermd,6.972466190749,53.08179739725
#0080ff,small,,529293,,Begraafplaats en -onderdl,,,Noordenveld,Veenhuizen,Tegenover,,9341 AL,beschermd,6.406511910333,53.042148964379
